date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:00:08	151556/151556	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2228228a1-25004-61be793dac467%22	https://professionalprofits.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot?	C:/My%20Web%20Sites/tori/professionalprofits.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400d41d.eot	(from https://professionalprofits.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.22.3)
01:00:09	81612/81612	---M--	200	added ('OK')	font/woff2	etag:%2228228a5-13ecc-61be793dc52d8%22	https://professionalprofits.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	C:/My%20Web%20Sites/tori/professionalprofits.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	(from https://professionalprofits.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.22.3)
01:00:09	97804/97804	---M--	200	added ('OK')	font/woff	etag:%2228228a4-17e0c-61be793dc3b68%22	https://professionalprofits.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	C:/My%20Web%20Sites/tori/professionalprofits.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	(from https://professionalprofits.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.22.3)
01:00:09	151368/151368	---M--	200	added ('OK')	font/ttf	etag:%2228228a3-24f48-61be793dc1458%22	https://professionalprofits.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	C:/My%20Web%20Sites/tori/professionalprofits.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	(from https://professionalprofits.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.22.3)
01:00:09	34034/34034	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2228228a6-84f2-61be793dc6278%22	https://professionalprofits.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	C:/My%20Web%20Sites/tori/professionalprofits.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	(from https://professionalprofits.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.22.3)
01:00:09	34034/34034	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2228228a6-84f2-61be793dc6278%22	https://professionalprofits.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot?	C:/My%20Web%20Sites/tori/professionalprofits.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400d41d.eot	(from https://professionalprofits.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.22.3)
01:00:10	13276/13276	---M--	200	added ('OK')	font/woff2	etag:%2228228aa-33dc-61be793dcb098%22	https://professionalprofits.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	C:/My%20Web%20Sites/tori/professionalprofits.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	(from https://professionalprofits.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.22.3)
01:00:10	16276/16276	---M--	200	added ('OK')	font/woff	etag:%2228228a9-3f94-61be793dcb098%22	https://professionalprofits.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	C:/My%20Web%20Sites/tori/professionalprofits.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	(from https://professionalprofits.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.22.3)
01:00:10	33736/33736	---M--	200	added ('OK')	font/ttf	etag:%2228228a8-83c8-61be793dca8c8%22	https://professionalprofits.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	C:/My%20Web%20Sites/tori/professionalprofits.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	(from https://professionalprofits.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.22.3)
01:00:11	144714/144714	---M--	200	added ('OK')	image/svg+xml	etag:%2228228a7-2354a-61be793dc9928%22	https://professionalprofits.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	C:/My%20Web%20Sites/tori/professionalprofits.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	(from https://professionalprofits.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.22.3)
01:00:11	749223/749223	---M--	200	added ('OK')	image/svg+xml	etag:%2228228a2-b6ea7-61be793dbdda8%22	https://professionalprofits.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	C:/My%20Web%20Sites/tori/professionalprofits.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	(from https://professionalprofits.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.22.3)
01:00:11	203030/203030	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2228228ab-31916-61be793dcfeb8%22	https://professionalprofits.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	C:/My%20Web%20Sites/tori/professionalprofits.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from https://professionalprofits.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.22.3)
01:00:12	78196/78196	---M--	200	added ('OK')	font/woff2	etag:%2228228af-13174-61be793deeaea%22	https://professionalprofits.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	C:/My%20Web%20Sites/tori/professionalprofits.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	(from https://professionalprofits.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.22.3)
01:00:12	203030/203030	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2228228ab-31916-61be793dcfeb8%22	https://professionalprofits.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot?	C:/My%20Web%20Sites/tori/professionalprofits.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot	(from https://professionalprofits.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.22.3)
01:00:12	101652/101652	---M--	200	added ('OK')	font/woff	etag:%2228228ae-18d14-61be793decbaa%22	https://professionalprofits.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	C:/My%20Web%20Sites/tori/professionalprofits.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	(from https://professionalprofits.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.22.3)
01:00:12	202744/202744	---M--	200	added ('OK')	font/ttf	etag:%2228228ad-317f8-61be793dea49a%22	https://professionalprofits.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	C:/My%20Web%20Sites/tori/professionalprofits.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from https://professionalprofits.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.22.3)
01:00:13	114062/114062	---M--	200	added ('OK')	image/webp	etag:%223901374-1bd8e-608d1fcc1a480%22	https://professionalprofits.com/wp-content/uploads/2023/10/tori-trades-learn-to-trade_003.webp	C:/My%20Web%20Sites/tori/professionalprofits.com/wp-content/uploads/2023/10/tori-trades-learn-to-trade_003.webp	(from https://professionalprofits.com/wp-content/uploads/elementor/css/post-31.css?ver=1719531756)
01:00:13	311/311	---M--	200	added ('OK')	image/svg+xml	etag:%2239013ec-137-608c73b429f80%22	https://professionalprofits.com/wp-content/uploads/2023/10/Asset-35.svg	C:/My%20Web%20Sites/tori/professionalprofits.com/wp-content/uploads/2023/10/Asset-35.svg	(from https://professionalprofits.com/wp-content/uploads/elementor/css/post-31.css?ver=1719531756)
01:00:13	86315/86315	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Jul%202024%2000:00:13%20GMT	https://professionalprofits.com/wp-content/img/select-arrow.svg	C:/My%20Web%20Sites/tori/professionalprofits.com/wp-content/img/select-arrow.svg	(from https://professionalprofits.com/wp-content/uploads/uicore-global.css?ver=6933)
01:00:14	11480/11480	---M--	200	added ('OK')	font/woff	etag:%2238e0b98-2cd8-607bf55544d00%22	https://professionalprofits.com/wp-content/plugins/uicore-framework/assets/fonts/uicore-icons.woff?bc5uma	C:/My%20Web%20Sites/tori/professionalprofits.com/wp-content/plugins/uicore-framework/assets/fonts/uicore-icons0c4c.woff	(from https://professionalprofits.com/wp-content/uploads/uicore-global.css?ver=6933)
01:00:14	78748/78748	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2238e0b96-1339c-607bf55544d00%22	https://professionalprofits.com/wp-content/plugins/uicore-framework/assets/fonts/themify.eot?-fvbane	C:/My%20Web%20Sites/tori/professionalprofits.com/wp-content/plugins/uicore-framework/assets/fonts/themify9f24.eot	(from https://professionalprofits.com/wp-content/plugins/uicore-framework/assets/fonts/themify-icons.css?ver=1.0.0)
01:00:14	78748/78748	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2238e0b96-1339c-607bf55544d00%22	https://professionalprofits.com/wp-content/plugins/uicore-framework/assets/fonts/themify.eot?	C:/My%20Web%20Sites/tori/professionalprofits.com/wp-content/plugins/uicore-framework/assets/fonts/themifyd41d.eot	(from https://professionalprofits.com/wp-content/plugins/uicore-framework/assets/fonts/themify-icons.css?ver=1.0.0)
01:00:14	56108/56108	---M--	200	added ('OK')	font/woff	etag:%2238e0b93-db2c-607bf55544d00%22	https://professionalprofits.com/wp-content/plugins/uicore-framework/assets/fonts/themify.woff?-fvbane	C:/My%20Web%20Sites/tori/professionalprofits.com/wp-content/plugins/uicore-framework/assets/fonts/themify9f24.woff	(from https://professionalprofits.com/wp-content/plugins/uicore-framework/assets/fonts/themify-icons.css?ver=1.0.0)
01:00:14	918991/918991	---M--	200	added ('OK')	image/svg+xml	etag:%2228228ac-e05cf-61be793de567a%22	https://professionalprofits.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	C:/My%20Web%20Sites/tori/professionalprofits.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	(from https://professionalprofits.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.22.3)
01:00:15	78584/78584	---M--	200	added ('OK')	font/ttf	etag:%2238e0b8a-132f8-607bf55544d00%22	https://professionalprofits.com/wp-content/plugins/uicore-framework/assets/fonts/themify.ttf?-fvbane	C:/My%20Web%20Sites/tori/professionalprofits.com/wp-content/plugins/uicore-framework/assets/fonts/themify9f24.ttf	(from https://professionalprofits.com/wp-content/plugins/uicore-framework/assets/fonts/themify-icons.css?ver=1.0.0)
01:00:15	152870/152870	---M-Z	200	added ('OK')	text/css	etag:%223901951-25526-61be7aef5ca9d-gzip%22	https://professionalprofits.com/wp-content/uploads/elementor/css/post-165.css?ver=1719531747	C:/My%20Web%20Sites/tori/professionalprofits.com/wp-content/uploads/elementor/css/post-1655ecc.css	(from https://professionalprofits.com/about-us/)
01:00:15	234630/234630	---M--	200	added ('OK')	image/svg+xml	etag:%2238e0b94-39486-607bf55544d00%22	https://professionalprofits.com/wp-content/plugins/uicore-framework/assets/fonts/themify.svg?-fvbane	C:/My%20Web%20Sites/tori/professionalprofits.com/wp-content/plugins/uicore-framework/assets/fonts/themify9f24.svg	(from https://professionalprofits.com/wp-content/plugins/uicore-framework/assets/fonts/themify-icons.css?ver=1.0.0)
01:00:16	120305/120305	---MC-	200	added ('OK')	application/json	date:Wed,%2024%20Jul%202024%2000:00:16%20GMT	https://professionalprofits.com/wp-json/wp/v2/pages/165	C:/My%20Web%20Sites/tori/professionalprofits.com/wp-json/wp/v2/pages/165.json	(from https://professionalprofits.com/about-us/)
01:00:16	2469/2469	---MC-	200	added ('OK')	application/json	date:Wed,%2024%20Jul%202024%2000:00:16%20GMT	https://professionalprofits.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fprofessionalprofits.com%2F21-day-accelerator%2F	C:/My%20Web%20Sites/tori/professionalprofits.com/wp-json/oembed/1.0/embed1a4e.json	(from https://professionalprofits.com/about-us/)
01:00:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2024%20Jul%202024%2000:00:16%20GMT	https://professionalprofits.com/?p=165	C:/My%20Web%20Sites/tori/professionalprofits.com/index17d5.html	(from https://professionalprofits.com/about-us/)
01:00:17	2677/2677	---M-Z	200	added ('OK')	text/xml	date:Wed,%2024%20Jul%202024%2000:00:17%20GMT	https://professionalprofits.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fprofessionalprofits.com%2F21-day-accelerator%2F&format=xml	C:/My%20Web%20Sites/tori/professionalprofits.com/wp-json/oembed/1.0/embedb97a	(from https://professionalprofits.com/about-us/)
01:00:17	155018/155018	---M--	200	added ('OK')	image/webp	etag:%2239013dd-25d8a-608d1fc661700%22	https://professionalprofits.com/wp-content/uploads/2023/10/tori-trades-learn-to-trade_001.webp	C:/My%20Web%20Sites/tori/professionalprofits.com/wp-content/uploads/2023/10/tori-trades-learn-to-trade_001.webp	(from https://professionalprofits.com/about-us/)
01:00:17	77858/77858	---M--	200	added ('OK')	image/webp	etag:%223f20bce-13022-6129820b197d1%22	https://professionalprofits.com/wp-content/uploads/2024/03/tori-cal4.webp	C:/My%20Web%20Sites/tori/professionalprofits.com/wp-content/uploads/2024/03/tori-cal4.webp	(from https://professionalprofits.com/about-us/)
01:00:17	51227/51227	---M--	200	added ('OK')	image/jpeg	etag:%22390138d-c81b-608baf190c580%22	https://professionalprofits.com/wp-content/uploads/2023/10/tori-result1-1024x574.jpeg	C:/My%20Web%20Sites/tori/professionalprofits.com/wp-content/uploads/2023/10/tori-result1-1024x574.jpg	(from https://professionalprofits.com/about-us/)
01:00:18	19781/19781	---M--	200	added ('OK')	image/png	etag:%2239013f9-4d45-608bc55e1d000%22	https://professionalprofits.com/wp-content/uploads/2023/10/fire_1f525.png	C:/My%20Web%20Sites/tori/professionalprofits.com/wp-content/uploads/2023/10/fire_1f525.png	(from https://professionalprofits.com/about-us/)
01:00:18	51605/51605	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Jul%202024%2000:00:18%20GMT	https://professionalprofits.com/waitlist-accelerator/	C:/My%20Web%20Sites/tori/professionalprofits.com/waitlist-accelerator/index.html	(from https://professionalprofits.com/about-us/)
01:00:18	27927/27927	---M--	200	added ('OK')	image/png	etag:%223901433-6d17-608bc561ed900%22	https://professionalprofits.com/wp-content/uploads/2023/10/rocket_1f680.png	C:/My%20Web%20Sites/tori/professionalprofits.com/wp-content/uploads/2023/10/rocket_1f680.png	(from https://professionalprofits.com/about-us/)
01:00:19	23410/23410	---M--	200	added ('OK')	image/png	etag:%2239013a3-5b72-608bc56005480%22	https://professionalprofits.com/wp-content/uploads/2023/10/money-bag_1f4b0.png	C:/My%20Web%20Sites/tori/professionalprofits.com/wp-content/uploads/2023/10/money-bag_1f4b0.png	(from https://professionalprofits.com/about-us/)
01:00:19	15599/15599	---M--	200	added ('OK')	image/png	etag:%2239013b5-3cef-608bc6a815a80%22	https://professionalprofits.com/wp-content/uploads/2023/10/chart-increasing_1f4c8.png	C:/My%20Web%20Sites/tori/professionalprofits.com/wp-content/uploads/2023/10/chart-increasing_1f4c8.png	(from https://professionalprofits.com/about-us/)
01:00:19	16097/16097	---M--	200	added ('OK')	image/png	etag:%223901361-3ee1-608bc563d5d80%22	https://professionalprofits.com/wp-content/uploads/2023/10/star_2b50.png	C:/My%20Web%20Sites/tori/professionalprofits.com/wp-content/uploads/2023/10/star_2b50.png	(from https://professionalprofits.com/about-us/)
01:00:19	39958/39958	---M--	200	added ('OK')	image/png	etag:%223901408-9c16-608bc56005480%22	https://professionalprofits.com/wp-content/uploads/2023/10/globe-showing-europe-africa_1f30d.png	C:/My%20Web%20Sites/tori/professionalprofits.com/wp-content/uploads/2023/10/globe-showing-europe-africa_1f30d.png	(from https://professionalprofits.com/about-us/)
01:00:19	21570/21570	---M--	200	added ('OK')	image/png	etag:%223901347-5442-608bcd80f0200%22	https://professionalprofits.com/wp-content/uploads/2023/10/dove_1f54a-fe0f.png	C:/My%20Web%20Sites/tori/professionalprofits.com/wp-content/uploads/2023/10/dove_1f54a-fe0f.png	(from https://professionalprofits.com/about-us/)
01:00:20	7890/7890	---M-Z	200	added ('OK')	application/javascript	etag:%2238c1032-1ed2-607bf55544d00-gzip%22	https://professionalprofits.com/wp-content/plugins/bdthemes-element-pack/assets/vendor/js/confetti.browser.min.js?ver=v5.10.0	C:/My%20Web%20Sites/tori/professionalprofits.com/wp-content/plugins/bdthemes-element-pack/assets/vendor/js/confetti.browser.min13fb.js	(from https://professionalprofits.com/about-us/)
01:00:20	159231/159231	---M--	200	added ('OK')	image/jpeg	etag:%2239013d8-26dff-6090c9b6af700%22	https://professionalprofits.com/wp-content/uploads/2023/10/tori-call-screenshot.jpg	C:/My%20Web%20Sites/tori/professionalprofits.com/wp-content/uploads/2023/10/tori-call-screenshot.jpg	(from https://professionalprofits.com/about-us/)
01:00:20	4591/4591	---M-Z	200	added ('OK')	application/javascript	etag:%2238c0f3f-11ef-607bf55544d00-gzip%22	https://professionalprofits.com/wp-content/plugins/bdthemes-element-pack/assets/js/modules/ep-confetti-effects.min.js?ver=7.4.0	C:/My%20Web%20Sites/tori/professionalprofits.com/wp-content/plugins/bdthemes-element-pack/assets/js/modules/ep-confetti-effects.minfbed.js	(from https://professionalprofits.com/about-us/)
01:00:20	146146/146146	---M-Z	200	added ('OK')	text/css	etag:%223902046-23ae2-61be7b8533cf6-gzip%22	https://professionalprofits.com/wp-content/uploads/elementor/css/post-1074.css?ver=1719531904	C:/My%20Web%20Sites/tori/professionalprofits.com/wp-content/uploads/elementor/css/post-1074eff7.css	(from https://professionalprofits.com/services/)
01:00:21	123545/123545	---MC-	200	added ('OK')	application/json	date:Wed,%2024%20Jul%202024%2000:00:21%20GMT	https://professionalprofits.com/wp-json/wp/v2/pages/1074	C:/My%20Web%20Sites/tori/professionalprofits.com/wp-json/wp/v2/pages/1074.json	(from https://professionalprofits.com/services/)
01:00:21	2490/2490	---MC-	200	added ('OK')	application/json	date:Wed,%2024%20Jul%202024%2000:00:21%20GMT	https://professionalprofits.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fprofessionalprofits.com%2Flearn-to-trade%2F	C:/My%20Web%20Sites/tori/professionalprofits.com/wp-json/oembed/1.0/embed311d.json	(from https://professionalprofits.com/services/)
01:00:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2024%20Jul%202024%2000:00:22%20GMT	https://professionalprofits.com/?p=1074	C:/My%20Web%20Sites/tori/professionalprofits.com/index6f0d.html	(from https://professionalprofits.com/services/)
01:00:22	2702/2702	---M-Z	200	added ('OK')	text/xml	date:Wed,%2024%20Jul%202024%2000:00:22%20GMT	https://professionalprofits.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fprofessionalprofits.com%2Flearn-to-trade%2F&format=xml	C:/My%20Web%20Sites/tori/professionalprofits.com/wp-json/oembed/1.0/embeda44d	(from https://professionalprofits.com/services/)
01:00:22	226260/226260	---M--	200	added ('OK')	image/webp	etag:%2239012f0-373d4-608d1fe8b6800%22	 https://professionalprofits.com/wp-content/uploads/2024/03/pp-5.webp	C:/My%20Web%20Sites/tori/professionalprofits.com/wp-content/uploads/2023/10/tori-trades-learn-to-trade_0012.webp	(from https://professionalprofits.com/services/)
01:00:23	184114/184114	---M--	200	added ('OK')	image/webp	etag:%22390131a-2cf32-608d201a4dd00%22	https://professionalprofits.com/wp-content/uploads/2023/10/tori-trades-learn-to-trade_0027.webp	C:/My%20Web%20Sites/tori/professionalprofits.com/wp-content/uploads/2023/10/tori-trades-learn-to-trade_0027.webp	(from https://professionalprofits.com/services/)
01:00:23	25907/25907	---M--	200	added ('OK')	image/png	etag:%222902b5a-6533-6091e9b36e980%22	https://professionalprofits.com/wp-content/uploads/2023/11/waving-hand_1f44b.png	C:/My%20Web%20Sites/tori/professionalprofits.com/wp-content/uploads/2023/11/waving-hand_1f44b.png	(from https://professionalprofits.com/services/)
01:00:23	23639/23639	---M--	200	added ('OK')	image/png	etag:%222902b52-5c57-6091ea816cf80%22	https://professionalprofits.com/wp-content/uploads/2023/11/magnifying-glass-tilted-left_1f50d.png	C:/My%20Web%20Sites/tori/professionalprofits.com/wp-content/uploads/2023/11/magnifying-glass-tilted-left_1f50d.png	(from https://professionalprofits.com/services/)
01:00:23	18085/18085	---M--	200	added ('OK')	image/png	etag:%222902b46-46a5-6091e9d00ad00%22	https://professionalprofits.com/wp-content/uploads/2023/11/pencil_270f-fe0f.png	C:/My%20Web%20Sites/tori/professionalprofits.com/wp-content/uploads/2023/11/pencil_270f-fe0f.png	(from https://professionalprofits.com/services/)
01:00:24	25042/25042	---M--	200	added ('OK')	image/png	etag:%222902b59-61d2-6091ea23f7300%22	https://professionalprofits.com/wp-content/uploads/2023/11/thinking-face_1f914.png	C:/My%20Web%20Sites/tori/professionalprofits.com/wp-content/uploads/2023/11/thinking-face_1f914.png	(from https://professionalprofits.com/services/)
01:00:24	30366/30366	---M--	200	added ('OK')	image/png	etag:%222902b4c-769e-6091ea23f7300%22	https://professionalprofits.com/wp-content/uploads/2023/11/open-book_1f4d6.png	C:/My%20Web%20Sites/tori/professionalprofits.com/wp-content/uploads/2023/11/open-book_1f4d6.png	(from https://professionalprofits.com/services/)
01:00:24	17929/17929	---M--	200	added ('OK')	image/png	etag:%222902b4e-4609-6091ea9ff1780%22	https://professionalprofits.com/wp-content/uploads/2023/11/person-walking_1f6b6.png	C:/My%20Web%20Sites/tori/professionalprofits.com/wp-content/uploads/2023/11/person-walking_1f6b6.png	(from https://professionalprofits.com/services/)
01:00:24	974/974	---M--	200	added ('OK')	image/jpeg	etag:%222902b4a-3ce-6091ec977bb80%22	https://professionalprofits.com/wp-content/uploads/2023/11/e1923c9d041ee63767f09edd38cf8693.jpeg	C:/My%20Web%20Sites/tori/professionalprofits.com/wp-content/uploads/2023/11/e1923c9d041ee63767f09edd38cf8693.jpg	(from https://professionalprofits.com/services/)
01:00:25	158395/158395	---M--	200	added ('OK')	image/png	etag:%222902b42-26abb-609358a82ab80%22	https://professionalprofits.com/wp-content/uploads/2023/11/Discord-services-Screenshot.png	C:/My%20Web%20Sites/tori/professionalprofits.com/wp-content/uploads/2023/11/Discord-services-Screenshot.png	(from https://professionalprofits.com/services/)
01:00:25	1721/1721	---M--	200	added ('OK')	image/jpeg	etag:%222902b54-6b9-6091ec8df2500%22	https://professionalprofits.com/wp-content/uploads/2023/11/1971053.original.jpeg	C:/My%20Web%20Sites/tori/professionalprofits.com/wp-content/uploads/2023/11/1971053.original.jpg	(from https://professionalprofits.com/services/)
01:00:25	79879/79879	---M-Z	200	added ('OK')	text/css	etag:%223901bdd-13807-61be7b017068e-gzip%22	https://professionalprofits.com/wp-content/uploads/elementor/css/post-169.css?ver=1719531765	C:/My%20Web%20Sites/tori/professionalprofits.com/wp-content/uploads/elementor/css/post-1695ae6.css	(from https://professionalprofits.com/discord/)
01:00:26	61675/61675	---MC-	200	added ('OK')	application/json	date:Wed,%2024%20Jul%202024%2000:00:25%20GMT	https://professionalprofits.com/wp-json/wp/v2/pages/169	C:/My%20Web%20Sites/tori/professionalprofits.com/wp-json/wp/v2/pages/169.json	(from https://professionalprofits.com/discord/)
01:00:26	2541/2541	---MC-	200	added ('OK')	application/json	date:Wed,%2024%20Jul%202024%2000:00:26%20GMT	https://professionalprofits.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fprofessionalprofits.com%2Fdiscord-subscription%2F	C:/My%20Web%20Sites/tori/professionalprofits.com/wp-json/oembed/1.0/embedd030.json	(from https://professionalprofits.com/discord/)
01:00:26	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2024%20Jul%202024%2000:00:26%20GMT	https://professionalprofits.com/?p=169	C:/My%20Web%20Sites/tori/professionalprofits.com/indexff23.html	(from https://professionalprofits.com/discord/)
01:00:26	2753/2753	---M-Z	200	added ('OK')	text/xml	date:Wed,%2024%20Jul%202024%2000:00:26%20GMT	https://professionalprofits.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fprofessionalprofits.com%2Fdiscord-subscription%2F&format=xml	C:/My%20Web%20Sites/tori/professionalprofits.com/wp-json/oembed/1.0/embed71a1	(from https://professionalprofits.com/discord/)
01:00:27	28616/28616	---M--	200	added ('OK')	image/webp	etag:%222b012c3-6fc8-60b848b8bfe24%22	https://professionalprofits.com/wp-content/uploads/2023/12/tori-discord003-1024x573.webp	C:/My%20Web%20Sites/tori/professionalprofits.com/wp-content/uploads/2023/12/tori-discord003-1024x573.webp	(from https://professionalprofits.com/discord/)
01:00:27	32384/32384	---M--	200	added ('OK')	image/png	etag:%2239013ba-7e80-608ee762a8280%22	https://professionalprofits.com/wp-content/uploads/2023/10/memo_1f4dd.png	C:/My%20Web%20Sites/tori/professionalprofits.com/wp-content/uploads/2023/10/memo_1f4dd.png	(from https://professionalprofits.com/discord/)
01:00:27	7329/7329	---M--	200	added ('OK')	image/png	etag:%2239012fc-1ca1-608ee78c9e580%22	https://professionalprofits.com/wp-content/uploads/2023/10/check-mark-button_2705.png	C:/My%20Web%20Sites/tori/professionalprofits.com/wp-content/uploads/2023/10/check-mark-button_2705.png	(from https://professionalprofits.com/discord/)
01:00:27	25530/25530	---M--	200	added ('OK')	image/png	etag:%22390134e-63ba-608ee6b8e7200%22	https://professionalprofits.com/wp-content/uploads/2023/10/bell_1f514.png	C:/My%20Web%20Sites/tori/professionalprofits.com/wp-content/uploads/2023/10/bell_1f514.png	(from https://professionalprofits.com/discord/)
01:00:27	8654/8654	---M-Z	200	added ('OK')	text/css	etag:%2238c12bb-21ce-607bf5535c880-gzip%22	https://professionalprofits.com/wp-content/plugins/bdthemes-element-pack/assets/css/ep-advanced-icon-box.css?ver=7.4.0	C:/My%20Web%20Sites/tori/professionalprofits.com/wp-content/plugins/bdthemes-element-pack/assets/css/ep-advanced-icon-boxfbed.css	(from https://professionalprofits.com/discord/)
01:00:28	470/470	---M-Z	200	added ('OK')	application/javascript	etag:%2238c0f72-1d6-607bf55544d00-gzip%22	https://professionalprofits.com/wp-content/plugins/bdthemes-element-pack/assets/js/modules/ep-advanced-icon-box.min.js?ver=7.4.0	C:/My%20Web%20Sites/tori/professionalprofits.com/wp-content/plugins/bdthemes-element-pack/assets/js/modules/ep-advanced-icon-box.minfbed.js	(from https://professionalprofits.com/discord/)
01:00:28	4768/4768	---M-Z	200	added ('OK')	text/css	etag:%22390191f-12a0-61be7b7b3434c-gzip%22	https://professionalprofits.com/wp-content/uploads/elementor/css/post-902.css?ver=1719531893	C:/My%20Web%20Sites/tori/professionalprofits.com/wp-content/uploads/elementor/css/post-9023a1d.css	(from https://professionalprofits.com/contact/)
01:00:28	19206/19206	---MC-	200	added ('OK')	application/json	date:Wed,%2024%20Jul%202024%2000:00:28%20GMT	https://professionalprofits.com/wp-json/wp/v2/pages/902	C:/My%20Web%20Sites/tori/professionalprofits.com/wp-json/wp/v2/pages/902.json	(from https://professionalprofits.com/contact/)
